A,4.6,1.2323162616453886e-05
A,4.7,1.2323162616453886e-05
A,4.75,1.2323162616453886e-05
A,4.8,1.2323162616453886e-05
A,4.875,1.2323162616453886e-05
A,4.9,1.2323162616453886e-05
A,40,1.2323162616453886e-05
A,40,000,1.2323162616453886e-05
A,40-year-old,9.858530093163109e-05
A,40.1,1.2323162616453886e-05
A,400,1.2323162616453886e-05
A,400,000,1.2323162616453886e-05
A,41,1.2323162616453886e-05
A,42,1.2323162616453886e-05
A,43,1.2323162616453886e-05
A,44,1.2323162616453886e-05
A,45,1.2323162616453886e-05
A,45,000,1.2323162616453886e-05
A,450,1.2323162616453886e-05
A,46,1.2323162616453886e-05
A,47,1.2323162616453886e-05
A,475,1.2323162616453886e-05
A,48,1.2323162616453886e-05
A,486,1.2323162616453886e-05
A,49,1.2323162616453886e-05
A,5,1.2323162616453886e-05
A,5,000,1.2323162616453886e-05
A,5.1,1.2323162616453886e-05
A,5.2,1.2323162616453886e-05
A,5.3,1.2323162616453886e-05
A,5.4,1.2323162616453886e-05
A,5.5,1.2323162616453886e-05
A,5.6,1.2323162616453886e-05
A,5.7,1.2323162616453886e-05
A,5.8,1.2323162616453886e-05
A,5.9,1.2323162616453886e-05
A,5.94,1.2323162616453886e-05
A,50,1.2323162616453886e-05
A,50,000,1.2323162616453886e-05
A,50-50,4.9292650465815544e-05
A,50.3,1.2323162616453886e-05
A,500,1.2323162616453886e-05
A,500,000,1.2323162616453886e-05
A,500-stock,0.0001848474392468083
A,51,1.2323162616453886e-05
A,52,1.2323162616453886e-05
A,52-week,8.62621383151772e-05
A,53,1.2323162616453886e-05
A,54,1.2323162616453886e-05
A,55,1.2323162616453886e-05
A,55,000,1.2323162616453886e-05
A,550,1.2323162616453886e-05
A,56,1.2323162616453886e-05
A,57,1.2323162616453886e-05
A,57-year-old,7.393897569872332e-05
A,576,1.2323162616453886e-05
A,58,1.2323162616453886e-05
A,59,1.2323162616453886e-05
A,6,1.2323162616453886e-05
A,6,000,1.2323162616453886e-05
A,6.1,1.2323162616453886e-05
A,6.2,1.2323162616453886e-05
A,6.20,1.2323162616453886e-05
A,6.25,1.2323162616453886e-05
A,6.3,1.2323162616453886e-05
A,6.4,1.2323162616453886e-05
A,6.5,1.2323162616453886e-05
A,6.6,1.2323162616453886e-05
A,6.7,1.2323162616453886e-05
A,6.79,1.2323162616453886e-05
A,6.8,1.2323162616453886e-05
A,6.9,1.2323162616453886e-05
A,6.90,1.2323162616453886e-05
A,60,1.2323162616453886e-05
A,60,000,1.2323162616453886e-05
A,600,1.2323162616453886e-05
A,600,000,1.2323162616453886e-05
A,61,1.2323162616453886e-05
A,62,1.2323162616453886e-05
A,62.5,1.2323162616453886e-05
A,63,1.2323162616453886e-05
A,64,1.2323162616453886e-05
A,65,1.2323162616453886e-05
A,650,1.2323162616453886e-05
A,66,1.2323162616453886e-05
A,66.7,1.2323162616453886e-05
A,67,1.2323162616453886e-05
A,68,1.2323162616453886e-05
A,69,1.2323162616453886e-05
A,7,1.2323162616453886e-05
A,7.1,1.2323162616453886e-05
A,7.10,1.2323162616453886e-05
A,7.15,1.2323162616453886e-05
A,7.2,1.2323162616453886e-05
A,7.20,1.2323162616453886e-05
A,7.25,1.2323162616453886e-05
A,7.3,1.2323162616453886e-05
A,7.4,1.2323162616453886e-05
A,7.5,1.2323162616453886e-05
A,7.50,1.2323162616453886e-05
A,7.52,1.2323162616453886e-05
A,7.6,1.2323162616453886e-05
A,7.60,1.2323162616453886e-05
A,7.7,1.2323162616453886e-05
A,7.75,1.2323162616453886e-05
A,7.78,1.2323162616453886e-05
A,7.8,1.2323162616453886e-05
A,7.875,1.2323162616453886e-05
A,7.88,1.2323162616453886e-05
A,7.9,1.2323162616453886e-05
A,7.90,1.2323162616453886e-05
A,7.92,1.2323162616453886e-05
A,7.93,1.2323162616453886e-05
A,7.95,1.2323162616453886e-05
A,7.96,1.2323162616453886e-05
A,7.98,1.2323162616453886e-05
A,70,1.2323162616453886e-05
A,70,000,1.2323162616453886e-05
A,700,1.2323162616453886e-05
A,71,1.2323162616453886e-05
A,72,1.2323162616453886e-05
A,73,1.2323162616453886e-05
A,74,1.2323162616453886e-05
A,747,1.2323162616453886e-05
A,75,1.2323162616453886e-05
A,75,000,1.2323162616453886e-05
A,750,1.2323162616453886e-05
A,750,000,1.2323162616453886e-05
A,76,1.2323162616453886e-05
A,77,1.2323162616453886e-05
A,78,1.2323162616453886e-05
A,79,1.2323162616453886e-05
A,8,1.2323162616453886e-05
A,8,000,1.2323162616453886e-05
A,8.02,1.2323162616453886e-05
A,8.03,1.2323162616453886e-05
A,8.04,1.2323162616453886e-05
A,8.05,1.2323162616453886e-05
A,8.06,1.2323162616453886e-05
A,8.09,1.2323162616453886e-05
A,8.1,1.2323162616453886e-05
A,8.2,1.2323162616453886e-05
A,8.25,1.2323162616453886e-05
A,8.3,1.2323162616453886e-05
A,8.30,1.2323162616453886e-05
A,8.32,1.2323162616453886e-05
A,8.33,1.2323162616453886e-05
A,8.35,1.2323162616453886e-05
A,8.375,1.2323162616453886e-05
A,8.4,1.2323162616453886e-05
A,8.40,1.2323162616453886e-05
A,8.42,1.2323162616453886e-05
A,8.45,1.2323162616453886e-05
A,8.47,1.2323162616453886e-05
A,8.5,1.2323162616453886e-05
A,8.50,1.2323162616453886e-05
A,8.55,1.2323162616453886e-05
A,8.60,1.2323162616453886e-05
A,8.7,1.2323162616453886e-05
A,8.70,1.2323162616453886e-05
A,8.75,1.2323162616453886e-05
A,8.8,1.2323162616453886e-05
A,8.9,1.2323162616453886e-05
A,80,1.2323162616453886e-05
A,80,000,1.2323162616453886e-05
A,800,1.2323162616453886e-05
A,800,000,1.2323162616453886e-05
A,80486,1.2323162616453886e-05
A,81,1.2323162616453886e-05
A,82,1.2323162616453886e-05
A,83,1.2323162616453886e-05
A,84,1.2323162616453886e-05
A,85,1.2323162616453886e-05
A,850,1.2323162616453886e-05
A,86,1.2323162616453886e-05
A,87,1.2323162616453886e-05
A,87.5,1.2323162616453886e-05
A,88,1.2323162616453886e-05
A,880,1.2323162616453886e-05
A,89,1.2323162616453886e-05
A,9,1.2323162616453886e-05
A,9.1,1.2323162616453886e-05
A,9.2,1.2323162616453886e-05
A,9.4,1.2323162616453886e-05
A,9.5,1.2323162616453886e-05
A,9.6,1.2323162616453886e-05
A,9.7,1.2323162616453886e-05
A,9.75,1.2323162616453886e-05
A,9.8,1.2323162616453886e-05
A,9.9,1.2323162616453886e-05
A,90,1.2323162616453886e-05
A,900,1.2323162616453886e-05
A,9000,1.2323162616453886e-05
A,91,1.2323162616453886e-05
A,92,1.2323162616453886e-05
A,93,1.2323162616453886e-05
A,94,1.2323162616453886e-05
A,95,1.2323162616453886e-05
A,96,1.2323162616453886e-05
A,97,1.2323162616453886e-05
A,98,1.2323162616453886e-05
A,99,1.2323162616453886e-05
A,:,1.2323162616453886e-05
A,;,1.2323162616453886e-05
A,?,1.2323162616453886e-05
A,\*,1.2323162616453886e-05
A,\*\*,1.2323162616453886e-05
A,`,1.2323162616453886e-05
A,``,1.2323162616453886e-05
A,a,1.2323162616453886e-05
A,a$,1.2323162616453886e-05
A,a.,2.4646325232907772e-05
A,a.c.,1.2323162616453886e-05
A,a.g.,1.2323162616453886e-05
A,a.m,1.2323162616453886e-05
A,a.m.,1.2323162616453886e-05
A,a.p.,1.2323162616453886e-05
A,ab,1.2323162616453886e-05
A,abandon,1.2323162616453886e-05
A,abandoned,2.4646325232907772e-05
A,abandoning,1.2323162616453886e-05
A,abbie,1.2323162616453886e-05
A,abc,1.2323162616453886e-05
A,ability,1.2323162616453886e-05
A,able,0.0023660472223591463
A,abm,1.2323162616453886e-05
A,aboard,1.2323162616453886e-05
A,abolish,1.2323162616453886e-05
A,abolished,1.2323162616453886e-05
A,abortion,1.2323162616453886e-05
A,abortion-rights,4.9292650465815544e-05
A,abortions,1.2323162616453886e-05
A,about,2.4646325232907772e-05
A,above,0.00013555478878099275
A,abrams,1.2323162616453886e-05
A,abramson,1.2323162616453886e-05
A,abroad,1.2323162616453886e-05
A,abrupt,0.00013555478878099275
A,abruptly,1.2323162616453886e-05
A,absence,1.2323162616453886e-05
A,absolutely,1.2323162616453886e-05
A,absorb,1.2323162616453886e-05
A,absorbed,1.2323162616453886e-05
A,absurd,8.62621383151772e-05
A,abundant,8.62621383151772e-05
A,abuse,1.2323162616453886e-05
A,abused,3.696948784936166e-05
A,abuses,1.2323162616453886e-05
A,academic,0.0002711095775619855
A,academy,1.2323162616453886e-05
A,acadia,1.2323162616453886e-05
A,accelerate,1.2323162616453886e-05
A,accelerated,3.696948784936166e-05
A,accelerating,2.4646325232907772e-05
A,acceleration,1.2323162616453886e-05
A,accept,1.2323162616453886e-05
A,acceptable,0.0001848474392468083
A,acceptance,1.2323162616453886e-05
A,acceptances,1.2323162616453886e-05
A,accepted,0.00011090846354808498
A,accepting,1.2323162616453886e-05
A,accepts,1.2323162616453886e-05
A,access,1.2323162616453886e-05
A,accessories,1.2323162616453886e-05
A,accident,1.2323162616453886e-05
A,accommodate,1.2323162616453886e-05
A,accompanied,1.2323162616453886e-05
A,accompanying,6.161581308226944e-05
A,accomplish,1.2323162616453886e-05
A,accomplished,2.4646325232907772e-05
A,accor,1.2323162616453886e-05
A,accord,1.2323162616453886e-05
A,according,1.2323162616453886e-05
A,accords,1.2323162616453886e-05
A,account,1.2323162616453886e-05
A,accountability,1.2323162616453886e-05
A,accountants,1.2323162616453886e-05
A,accounted,1.2323162616453886e-05
A,accounting,2.4646325232907772e-05
A,accounts,1.2323162616453886e-05
A,accrued,4.9292650465815544e-05
A,accumulation,1.2323162616453886e-05
A,accurate,0.00012323162616453888
A,accurately,1.2323162616453886e-05
A,accusations,1.2323162616453886e-05
A,accuse,1.2323162616453886e-05
A,accused,1.2323162616453886e-05
A,achenbaum,1.2323162616453886e-05
A,achieve,1.2323162616453886e-05
A,achieved,1.2323162616453886e-05
A,acid,4.9292650465815544e-05
A,ackerman,1.2323162616453886e-05
A,acknowledge,1.2323162616453886e-05
A,acknowledged,2.4646325232907772e-05
A,acknowledges,1.2323162616453886e-05
A,acquire,1.2323162616453886e-05
A,acquired,3.696948784936166e-05
A,acquirer,1.2323162616453886e-05
A,acquires,1.2323162616453886e-05
A,acquiring,1.2323162616453886e-05
A,acquisition,1.2323162616453886e-05
A,acquisitions,1.2323162616453886e-05
A,acquitted,1.2323162616453886e-05
A,acres,1.2323162616453886e-05
A,across,1.2323162616453886e-05
A,across-the-board,0.00012323162616453888
A,act,1.2323162616453886e-05
A,acted,1.2323162616453886e-05
A,acting,4.9292650465815544e-05
A,action,1.2323162616453886e-05
A,actions,1.2323162616453886e-05
A,active,0.001417163700892197
A,actively,1.2323162616453886e-05
A,activist,3.696948784936166e-05
A,activists,1.2323162616453886e-05
A,activities,1.2323162616453886e-05
A,activity,1.2323162616453886e-05
A,actor,1.2323162616453886e-05
A,actors,1.2323162616453886e-05
A,actress,1.2323162616453886e-05
A,acts,1.2323162616453886e-05
A,actual,0.0011830236111795732
A,actually,1.2323162616453886e-05
A,ad,1.2323162616453886e-05
A,adams,1.2323162616453886e-05
A,adapted,1.2323162616453886e-05
A,add,1.2323162616453886e-05
A,added,0.00014787795139744664
A,adding,1.2323162616453886e-05
A,addison,1.2323162616453886e-05
A,addition,1.2323162616453886e-05
A,additional,0.002255138758811061
A,additionally,1.2323162616453886e-05
A,address,1.2323162616453886e-05
A,addressed,1.2323162616453886e-05
A,addressing,1.2323162616453886e-05
A,adds,1.2323162616453886e-05
A,adequate,0.0003080790654113472
A,adequately,1.2323162616453886e-05
A,adjacent,8.62621383151772e-05
A,adjust,1.2323162616453886e-05
A,adjustable,0.0003204022280278011
A,adjusted,0.00013555478878099275
A,adjuster,1.2323162616453886e-05
A,adjusters,1.2323162616453886e-05
A,adjusting,1.2323162616453886e-05
A,adjustment,1.2323162616453886e-05
A,adjustments,1.2323162616453886e-05
A,adm.,1.2323162616453886e-05
A,administration,1.2323162616453886e-05
A,administrative,0.0005175728298910632
A,administrator,1.2323162616453886e-05
A,administrators,1.2323162616453886e-05
A,admission,1.2323162616453886e-05
A,admit,1.2323162616453886e-05
A,admits,1.2323162616453886e-05
A,admitted,1.2323162616453886e-05
A,admitting,1.2323162616453886e-05
A,adobe,1.2323162616453886e-05
A,adopt,1.2323162616453886e-05
A,adopted,1.2323162616453886e-05
A,adopting,1.2323162616453886e-05
A,adoption,1.2323162616453886e-05
A,ads,1.2323162616453886e-05
A,adult,2.4646325232907772e-05
A,adults,1.2323162616453886e-05
A,advance,2.4646325232907772e-05
A,advanced,0.0003204022280278011
A,advancers,1.2323162616453886e-05
A,advances,1.2323162616453886e-05
A,advancing,1.2323162616453886e-05
A,advantage,1.2323162616453886e-05
A,advantages,1.2323162616453886e-05
A,advent,1.2323162616453886e-05
A,adversary,1.2323162616453886e-05
A,adverse,0.00023414008971262384
A,advertised,2.4646325232907772e-05
A,advertisement,1.2323162616453886e-05
A,advertisements,1.2323162616453886e-05
A,advertisers,1.2323162616453886e-05
A,advertising,1.2323162616453886e-05
A,advice,1.2323162616453886e-05
A,advise,1.2323162616453886e-05
A,advised,1.2323162616453886e-05
A,adviser,1.2323162616453886e-05
A,advisers,1.2323162616453886e-05
A,advises,1.2323162616453886e-05
A,advising,1.2323162616453886e-05
A,advisory,0.0001725242766303544
A,advocate,1.2323162616453886e-05
A,advocates,1.2323162616453886e-05
A,advocating,1.2323162616453886e-05
A,aeronautics,1.2323162616453886e-05
A,aerospace,0.00011090846354808498
A,aetna,1.2323162616453886e-05
A,affair,1.2323162616453886e-05
A,affairs,1.2323162616453886e-05
A,affect,1.2323162616453886e-05
A,affected,0.0001725242766303544
A,affecting,1.2323162616453886e-05
A,affects,1.2323162616453886e-05
A,affidavit,1.2323162616453886e-05
A,affidavits,1.2323162616453886e-05
A,affiliate,1.2323162616453886e-05
A,affiliated,6.161581308226944e-05
A,affiliates,1.2323162616453886e-05
A,affluent,0.0001725242766303544
A,afford,1.2323162616453886e-05
A,afghan,0.00011090846354808498
A,afghanistan,1.2323162616453886e-05
A,afraid,0.00019717060186326217
A,africa,1.2323162616453886e-05
A,african,0.0002711095775619855
A,after,1.2323162616453886e-05
A,after-tax,0.0005052496672746093
A,aftermath,1.2323162616453886e-05
A,afternoon,1.2323162616453886e-05
A,aftershocks,1.2323162616453886e-05
A,afterward,1.2323162616453886e-05
A,ag,1.2323162616453886e-05
A,aga,1.2323162616453886e-05
A,again,1.2323162616453886e-05
A,against,1.2323162616453886e-05
A,age,1.2323162616453886e-05
A,aged,1.2323162616453886e-05
A,agencies,1.2323162616453886e-05
A,agency,1.2323162616453886e-05
A,agenda,1.2323162616453886e-05
A,agendas,1.2323162616453886e-05
A,agent,1.2323162616453886e-05
A,agents,1.2323162616453886e-05
A,ages,1.2323162616453886e-05
A,aggregates,1.2323162616453886e-05
A,aggressive,0.0005791886429733327
A,aggressively,1.2323162616453886e-05
A,aging,1.2323162616453886e-05
A,agnelli,1.2323162616453886e-05
A,agnos,1.2323162616453886e-05
A,ago,1.2323162616453886e-05
A,agree,1.2323162616453886e-05
A,agreed,2.4646325232907772e-05
A,agreeing,1.2323162616453886e-05
